ingest_timestamp,sms_id,sighting_index,report_time,species,pod,direction,location_desc,place_a,place_b,lat,lon,location_method,confidence,notes,raw_text
5/31/2025,1b2945b37d3eb8d0,1,,Orca,Biggs,southbound,past Olalla Bay Market,Colvos Passage,,47.47,-122.43,exact_water,1,"some surface activity and tail slaps, picking up speed","Orca Network: T65As southbound in Colvos Passage past Olalla Bay Market, some surface activity and tail slaps, picking up speed"
5/31/2025,3f08444adead5b3f,1,,Orca,Biggs,southbound,entering,Tacoma Narrows,Gig Harbor,47.30295,-122.50105,between_midpoint,0.9,T65A5,"Orca Network: T65A5 southbound past Gig Harbor entering Tacoma Narrows; the rest of the T65As are trailing just south of Sunrise Beach Park, southbound"
5/31/2025,3f08444adead5b3f,2,,Orca,Biggs,southbound,just south of,Sunrise Beach,,47.32860233,-122.4808,exact_water,0.8,the rest of the T65As are trailing,"Orca Network: T65A5 southbound past Gig Harbor entering Tacoma Narrows; the rest of the T65As are trailing just south of Sunrise Beach Park, southbound"
5/31/2025,895e256f7dcee5a1,1,,Humpback Whale,Unknown,unknown,across from,Hood Canal near Triton Cove State Park,,47.6833,-122.8867,exact_water,1,east of midchannel,"Orca Network: Humpback whale in Hood Canal across from Triton Cove, east of midchannel, direction unknown"
5/31/2025,ce1133fae99f1fa0,1,,Orca,Biggs,southwest,east side of,Blake Island,,47.538056,-122.4529336,exact_water,1,T124A2s,Orca Network: T124A2s on east side of Blake Island trending southwest
6/1/2025,bfeb1082038e16ef,1,,Orca,Unknown,unknown,just south of,Southworth Ferry Terminal / Vashon,,47.43383946,-122.4215146,exact_water,0.8,milling,"Orca Network: At least one orca reported just south of the Southworth Ferry Terminal, milling. Earlier at 6am, 6-8 orcas were northbound in Colvos Passage, spread out, passing Anderson Point"
6/1/2025,2c8e74fbb35070c4,1,,Orca,Unknown,northbound,midchannel off Shilshole Marina,South of Shilshole Bay Marina near Ray's Boathouse,,47.6993,-122.4442,exact_water,0.8,"Species unconfirmed, possibly the orcas from earlier","Orca Network: Splashes midchannel off Shilshole Marina, northbound. Species unconfirmed, possibly the orcas from earlier"
6/1/2025,a98795098688847b,1,,Orca,Biggs,northbound,past,Admiralty Inlet approaching Fort Casey,,47.9489,-122.4688,exact_water,1,"T65As (minus T65A5), were spread out, several close to shore","Orca Network: T65As (minus T65A5) northbound past Fort Casey, were spread out, several close to shore"
6/1/2025,bb5bbef2c58ea74e,1,,Humpback Whale,Unknown,southbound,through ferry lanes at north end of,Vashon Island,,47.42636973,-122.4215645,exact_water,0.9,likely,Orca Network: Likely humpback southbound through ferry lanes at north end of Vashon
6/2/2025,11d1ebd7ef9db693,1,,Orca,Unknown,southbound,in Skagit Bay near Goat Island,Skagit Bay near Goat Island,,48.3635,-122.4468,exact_water,0.8,6+ orcas,Orca Network: 6+ orcas slowly southbound in Skagit Bay near Goat Island
6/2/2025,35794775165094f9,1,,Orca,Unknown,unknown,east of,Blake Island,,47.538056,-122.4429336,exact_water,1,"3 orcas reported, no direction","Orca Network: 3 orcas reported east of Blake Island, no direction"
6/2/2025,43f1021f525ed9c2,1,,Humpback Whale,Unknown,southbound,between Duwamish Point and Alki Point,Duwamish Point,Alki Point,47.57584789,-122.4239408,between_midpoint,1,,Orca Network: Humpback between Duwamish Point and Alki Point headed southbound
6/2/2025,fc9311a2d1ee4426,1,,Orca,Biggs,southbound,just south of,Point Robinson,,47.38725,-122.41575,exact_water,1,"in East Passage, Vashon side of channel","Orca Network: T124A2s slowly southbound, grouped up, just south of Point Robinson in East Passage, Vashon side of channel"
6/2/2025,d7414870378ca392,1,,Orca,Unknown,southbound,"off of Piner Point, south end of Maury Island, making directional changes, but were previously",Vashon Island,,47.42636973,-122.4315645,exact_water,0.8,"Piner Point is on Maury Island, which is part of Vashon Island. Implied direction change not captured.","Orca Network: Orcas are now off of Piner Point, south end of Maury Island, making directional changes, but were previously southbound"
6/2/2025,3b8116da7a867e58,1,,Humpback Whale,Unknown,unknown,in,Commencement Bay,,47.26,-122.408,exact_water,1,At least one,"Orca Network: At least one Humpback is in Commencement Bay, direction unknown"
6/2/2025,57354bcdf49ea30a,1,13:15,Orca,Unknown,northbound,"exiting Narrows proper, headed towards",North of Gig Harbor old ferry landing,,47.345,-122.582,exact_water,1,,"Orca Network: Orcas northbound exiting Narrows proper, headed towards Gig Harbor Ferry landing; 13:15 At least one humpback mid channel out from Owen's Beach, possible there are two humpbacks in Dalco Passage"
6/2/2025,57354bcdf49ea30a,2,13:15,Humpback Whale,Unknown,unknown,mid channel out from,Pt. Defiance,,47.3463,-122.465,exact_water,0.7,possible there are two humpbacks in Dalco Passage,"Orca Network: Orcas northbound exiting Narrows proper, headed towards Gig Harbor Ferry landing; 13:15 At least one humpback mid channel out from Owen's Beach, possible there are two humpbacks in Dalco Passage"
6/2/2025,58aeecb5112f24ec,1,,Gray whale,Unknown,northwest,on the northeast side of,Hat Island,,47.9342,-122.4727,exact_water,1,,Orca Network: 2 gray whales traveling northwest on the northeast side of Hat Island Orca Network:
6/2/2025,9b0312b5ddfecd40,1,,Orca,Unknown,eastbound,in Rich Passage near Lytle Beach,Blake Island,,47.538056,-122.4529336,exact_water,1,"Rich Passage near Lytle Beach, Bainbridge","Orca Network: 3 orcas eastbound in Rich Passage near Lytle Beach, Bainbridge"
6/2/2025,a86573c426f6102a,1,,Humpback Whale,Unknown,unknown,milling in,Dalco Passage,,47.42881973,-122.4223073,exact_water,1,,Orca Network: Humpback milling in Dalco Passage
6/2/2025,db5fdd744f59fd0a,1,,Humpback Whale,Unknown,northbound,passing Glendale east of midchannel,Possession Sound,,47.94665,-122.2879,exact_water,1,,Orca Network: Two humpbacks northbound into Possession Sound passing Glendale east of midchannel
6/2/2025,369eb6a66d7da14f,1,,Orca,Biggs,northbound,fast past,Southworth,Blake Island,47.538056,-122.4671168,between_midpoint,1,"Presume T124A2s, seen hunting/surface active between Southworth & west side of Blake Island","Orca Network: Presume T124A2s northbound fast past Southworth, seen hunting/surface active between Southworth & west side of Blake Island"
6/2/2025,6e4980dc154afd0b,1,,Humpback Whale,Unknown,eastbound,headed towards,Commencement Bay,Dune Peninsula,47.265,-122.408,between_midpoint,0.9,,Orca Network: Humpback eastbound past Dune Peninsula headed towards Commencement Bay
6/2/2025,17f74b44f2b5209a,1,,Orca,Unknown,northbound,approaching Eagle Harbor,Blake Island,Wing Point Bainbridge,47.578478,-122.4239668,between_midpoint,0.8,by Blakely Rock,"Orca Network: Orcas northbound by Blakely Rock approaching Eagle Harbor, Bainbridge"
6/2/2025,82626a65e445fce0,1,,Humpback Whale,Unknown,northbound,past,Blake Island,,47.538056,-122.4529336,exact_water,1,"Gold Beach, Maury Island","Orca Network: Humpback northbound past Gold Beach, Maury Island"
6/4/2025,2c24f16e4a8f99b8,1,,Orca,Unknown,northbound,on the Kitsap side across from,Colvos Passage,Colvos Passage near Vashon Island/Camp Sealth,47.45691973,-122.4257573,between_midpoint,0.8,,"Orca Network: Good morning! Single orca northbound in Colvos Passage on the Kitsap side across from Camp Sealth Orca Network: apologies, direction was incorrect in last alert,"
6/4/2025,bde6331a6db506aa,1,,Orca,Unknown,southbound,on Kitsap side of channel by,Colvos Passage,Colvos Passage near Vashon Island/Camp Sealth,47.45691973,-122.4257573,between_midpoint,0.9,Single orca,Orca Network: Single orca southbound in Colvos Passage on Kitsap side of channel by Camp Sealth
6/4/2025,977d778e044caa5b,1,,Orca,Biggs,northbound,"milling between Owen Beach & Sunrise Beach, last seen possibly headed back up Colvos Passage",Owen Beach,Sunrise Beach,47.32957017,-122.455708,between_midpoint,1,,"Orca Network: T65A5 had been milling between Owen Beach & Sunrise Beach, last seen possibly headed back up Colvos Passage northbound"
6/4/2025,01429270c10a356f,1,,Orca,Biggs,northbound,past Harper Recreational Fishing Pier headed towards Manchester,Northbound past Harper Recreational Fishing Pier towards Manchester,,47.5047586,-122.4197093,exact_water,1,T65A5 has exited Colvos Passage,Orca Network: T65A5 has exited Colvos Passage and is now northbound past Harper Recreational Fishing Pier headed towards Manchester
6/5/2025,8200ea3a0e7c8b41,1,,Orca,Unknown,northbound,mid channel near,Hood Canal near Triton Cove State Park,,47.6833,-122.9167,exact_water,0.8,At least 3 orcas. Assuming Hood Canal is location despite garbled text.,"Orca Network: At least 3 orcas in H d C l thb d id h l T it C Hood Canal, northbound, mid channel near Triton Cove"
6/5/2025,b111b163a36010e5,1,,Orca,Unknown,unknown,in,Elliott Bay,,47.619127,-122.412137,exact_water,1,"as seen from BI/SEA ferry lanes, 2 adults and 1 juvenile","Orca Network: Orcas, 2 adults and 1 juvenile in Elliott Bay, as seen from BI/SEA ferry lanes, direction unknown"
6/5/2025,0233e40687e6f3cd,1,,Orca,Unknown,southbound,off of,Possession Point State Park (near Edmonds/Kingston ferry lanes),,47.802532,-122.452055,exact_water,1,Single orca,Orca Network: Single orca southbound off of Possession Point State Park
6/5/2025,b2e37300e70c1576,1,,Orca,Unknown,southbound,"passing Three Tree Point, west in channel",East Passage,,47.5047586,-122.4197093,exact_water,1,at least 4-5 orcas,"Orca Network: at least 4-5 orcas southbound in east passage passing three three, west in channel"
6/5/2025,777491a901a7d8f9,1,,Orca,Unknown,northbound,out from Mukilteo lighthouse,Possession Sound,,47.94665,-122.2779,exact_water,0.8,6-8 orcas,Orca Network: 6-8 orcas northbound in possession sound out from Mukilteo lighthouse
6/5/2025,810028232142f674,1,,Orca,Unknown,northbound,in Hood Canal near Bangor,Hood Canal near Triton Cove State Park,,47.6833,-122.9167,exact_water,0.8,near Bangor,Orca Network: orcas northbound in Hood Canal near Bangor
6/5/2025,06d00e0b9ffa3965,1,,Unknown,Unknown,eastbound,out from,Hood Canal across from Union,,47.42,-123.05,exact_water,0.8,Baleen whale reported,Orca Network: Baleen eastbound out from Union
6/5/2025,65a094535ddcf7f4,1,,Orca,Unknown,northbound,approx. 1 mile south of the Hood Canal bridge,Hood Canal Bridge,,47.8508551,-122.6112007,land_offshore_shift,1,"surface active, previously northbound","Orca Network: orcas in Hood Canal are surface active approx. 1 mile south of the Hood Canal bridge, they were previously northbound"
6/5/2025,80c399928611a355,1,,Orca,Unknown,southbound,"mid channel, approaching Gold Beach",Blake Island,,47.538056,-122.4429336,exact_water,0.8,at least 6-8 orcas,"Orca Network: at least 6-8 orcas are southbound in east passage, mid channel, approaching Gold Beach"
6/5/2025,250e289347073c7c,1,,Orca,Biggs,northbound,entering,Port Susan,,48.18577,-122.386506,exact_water,1,T37Bs and others spread out,"Orca Network: T37Bs and others spread out, northbound entering Port Susan"
6/5/2025,2b477b9737835826,1,,Orca,Unknown,unknown,southeast of,Hat Island,,47.9342,-122.4627,exact_water,1,milling,"Orca Network: CRC53 milling, southeast of Hat Island"
6/5/2025,fec5c782207c60bb,1,,Humpback Whale,Unknown,northbound,from,Potlatch,,47.4275,-122.885,exact_water,1,,Orca Network: humpback headed north from Potlatch
6/5/2025,fcb4dfdcf6c253cc,1,,Orca,Unknown,southbound,in,Agate Pass toward Port Madison (Wing Point Bainbridge),,47.6189,-122.375,exact_water,1,2 orcas,Orca Network: 2 orcas SB in Agate Pass
6/5/2025,6571b7a1e48b68b2,1,,Orca,Biggs,southbound,south of Bridgehaven,Hood Canal,,47.6983,-122.8669,exact_water,1,Large group,Orca Network: Large group of Bigg's southbound in Hood Canal south of Bridgehaven
6/5/2025,f860763ce7450bc7,1,,Gray whale,Unknown,northbound,past,Admiralty Inlet near Bush Point Whidbey,,48.055796,-122.528697,exact_water,0.9,named Stalwart,Orca Network: Gray 2356 Stalwart headed NW past Pt Wilson
6/5/2025,9884d85bbe9352d7,1,,Orca,Biggs,southbound,nearing Camano Head,Saratoga Passage,,48.14426339,-122.5462531,exact_water,1,in Port Susan,Orca Network: T37Bs & others SB in Port Susan nearing Camano Head
6/5/2025,c5a31ed9db6ac07d,1,,Orca,Unknown,northbound,west of Tahlequah ferry dock trending north up Colvos Passage,Tahlequah/Point Defiance ferry lanes,Colvos Passage,47.40435,-122.4442,between_midpoint,0.9,,Orca Network: Orcas west of Tahlequah ferry dock trending north up Colvos Passage
6/5/2025,b9ad1280faa99f83,1,,Orca,Unknown,northbound,nearing Southworth ferry lanes,Colvos Passage,,47.47,-122.43,exact_water,0.8,,Orca Network: Orcas northbound in Colvos Passage nearing Southworth ferry lanes
6/5/2025,1bb46724883536ae,1,,Orca,Biggs,southbound,in Possession Sound near Mukilteo/ Clinton ferry lanes,Edmonds/Kingston ferry lanes,,47.802532,-122.442055,exact_water,0.9,T37Bs & T38s,Orca Network: T37Bs & T38s southbound in Possession Sound near Mukilteo/ Clinton ferry lanes
6/5/2025,4faf9345229c6404,1,,Orca,Unknown,southbound,between Yeomalt Point and West Point,Wing Point Bainbridge,Golden Gardens,47.64752366,-122.398915,between_midpoint,0.7,secondhand report,"Orca Network: Secondhand report of orcas southbound between Yeomalt Point, Bainbridge & West Point"
6/5/2025,f167832b95fffc84,1,,Orca,Biggs,southbound,near,near Bangor Base,,47.72215,-122.7031033,land_offshore_shift,1,"T65As, T86As, T124A2s, T124Ds","Orca Network: most recent Hood Canal update: T65As, T86As, T124A2s, T124Ds southbound near Bangor Base ON:"
6/5/2025,0817f7adad07bb2b,1,,Orca,Biggs,southbound,north of Big Beef Creek,Hood Canal,,47.7183,-122.8669,exact_water,1,"T65As, 86As, 124A2s & 124Ds","Orca Network: T65As, 86As, 124A2s & 124Ds southbound in Hood Canal north of Big Beef Creek"
6/5/2025,7544204e5e39fdf9,1,,Orca,Unknown,southbound,by,Blake Island,,47.538056,-122.4529336,exact_water,1,,Orca Network: Orcas SB by Blakely Rock
6/5/2025,6b54bcc58eae19e0,1,,Orca,Biggs,southbound,south of Big Beef Creek,Hood Canal,,47.6983,-122.8669,exact_water,1,"T65As, 86As, 124A2s, 124Ds","Orca Network: T65As, 86As, 124A2s, 124Ds southbound in Hood Canal now south of Big Beef Creek"
6/5/2025,7fbdada60e9a096b,1,,Orca,Unknown,southbound,near Blake Island,Blake Island,,47.538056,-122.4529336,exact_water,1,6 orcas including a male,Orca Network: 6 orcas including a male southbound near Blake Island
6/5/2025,e8a767e10dec2b14,1,,Orca,Biggs,eastbound,past,Northbound past Harper Recreational Fishing Pier towards Manchester,,47.5047586,-122.4197093,exact_water,1,,Orca Network: T65A5 eastbound past Manchester State Park
6/5/2025,e36043a58c6f0b38,1,,Orca,Biggs,westbound,northwest of,Edmonds/Kingston ferry lanes,,47.802532,-122.452055,exact_water,1,T37Bs & T38s,Orca Network: T37Bs & T38s westbound northwest of Edmonds
6/6/2025,c4dd2c0e95118db8,1,,Orca,Biggs,northbound,on Kitsap side of Colvos Passage past Command Point,Colvos Passage,,47.47,-122.43,exact_water,0.8,"likely T65A5, slowly","Orca Network: Single orca, likely T65A5, slowly northbound on Kitsap side of Colvos Passage past Command Point"
6/6/2025,f1b12035a949a11d,1,,Orca,Biggs,southbound,near,Hood Canal near Triton Cove State Park,,47.6833,-122.8967,exact_water,0.9,"T65As, T124Ds, and T124A2s in Hood Canal near Triton Cove State Park, midchannel; they've flipped directions several times, but last seen southbound","Orca Network: T65As, T124Ds, and T124A2s in Hood Canal near Triton Cove State Park, midchannel; they've flipped directions several times, but last seen southbound"
6/6/2025,6eb5149ad5a946c2,1,,Orca,Biggs,unknown,in,Wing Point Bainbridge,,47.6189,-122.375,exact_water,1,"T65A5 milling, surface active","Orca Network: T65A5 milling, surface active in Port Madison"
6/7/2025,582f528e7dffaf68,1,,Orca,Biggs,southbound,"about 1.5 miles south of Kingston ferry terminal, on the west side of the channel",Kingston ferry terminal,,47.77897425,-122.4335364,exact_water,0.8,Likely T65A5,"Orca Network: Likely T65A5 southbound about 1.5 miles south of Kingston ferry terminal, on the west side of the channel"
6/8/2025,905331023eb1e550,1,,Orca,Biggs,southbound,"off Eglon, west of midchannel",Eglon,,47.8651,-122.4651768,exact_water,1,likely T65A5,"Orca Network: Single orca, likely T65A5, southbound off Eglon, west of midchannel"
6/8/2025,4df39979da24309e,1,,Gray whale,Unknown,unknown,milling off southeast,Hat Island,,47.9342,-122.4627,exact_water,1,,Orca Network: Gray milling off southeast Hat Island
6/8/2025,2a14551efec15e63,1,10:30,Orca,Biggs,southbound,"in Edmonds/Kingston ferry lanes, close to Kingston side",Edmonds/Kingston ferry lanes,,47.802532,-122.442055,exact_water,0.9,"likely T65A5, T34 T37 d T65A ff P","Orca Network: Single orca, likely T65A5, southbound in Edmonds/Kingston ferry lanes, close to Ki id 10 30 T34 T37 d T65A ff P Kingston side"
